Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
IC,Credit to Agriculture,33,Canada,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2000,10529.2,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2001,9813.01,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,18385.9,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,18758,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2013,16591.8,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",1999,1.77,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2000,1.95,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2001,1.83,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,1.72,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,1.66,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2013,1.33,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.04,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.04,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.04,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.03,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.03,Fc,Calculated data
IC,Credit to Agriculture,33,Canada,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.02,Fc,Calculated data
IC,Credit to Agriculture,35,Cabo Verde,6109,Value Local Currency,23018,Total Credit,2001,5872.9,,Official data
IC,Credit to Agriculture,35,Cabo Verde,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2001,314.6,,Official data
IC,Credit to Agriculture,35,Cabo Verde,6110,Value US$,23018,Total Credit,2001,47.66,Fc,Calculated data
IC,Credit to Agriculture,35,Cabo Verde,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2001,2.55,Fc,Calculated data
IC,Credit to Agriculture,35,Cabo Verde,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.4,Fc,Calculated data
IC,Credit to Agriculture,35,Cabo Verde,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.05,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6109,Value Local Currency,23018,Total Credit,1999,275150,,Official data
IC,Credit to Agriculture,38,Sri Lanka,6109,Value Local Currency,23018,Total Credit,2000,317443,,Official data
IC,Credit to Agriculture,38,Sri Lanka,6109,Value Local Currency,23018,Total Credit,2001,326373,,Official data
IC,Credit to Agriculture,38,Sri Lanka,6109,Value Local Currency,23018,Total Credit,2011,2030351,,Official data
IC,Credit to Agriculture,38,Sri Lanka,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",1999,16676,,Official data
IC,Credit to Agriculture,38,Sri Lanka,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2000,15220,,Official data
IC,Credit to Agriculture,38,Sri Lanka,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2001,15427,,Official data
IC,Credit to Agriculture,38,Sri Lanka,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,264268,,Official data
IC,Credit to Agriculture,38,Sri Lanka,6110,Value US$,23018,Total Credit,1999,3895.35,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6110,Value US$,23018,Total Credit,2000,4122.36,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6110,Value US$,23018,Total Credit,2001,3651.4,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6110,Value US$,23018,Total Credit,2011,18365.9,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",1999,236.09,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2000,197.65,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2001,172.59,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,2390.48,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.36,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.31,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.31,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,1.07,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.06,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.05,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.05,Fc,Calculated data
IC,Credit to Agriculture,38,Sri Lanka,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.13,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23018,Total Credit,1999,792506.98,,Official data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23018,Total Credit,2000,1030787.01,,Official data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23018,Total Credit,2001,1269947.12,,Official data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23018,Total Credit,2011,7986698.9,,Official data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23018,Total Credit,2012,8992173.38,,Official data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23018,Total Credit,2013,9675795.77,,Official data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",1999,73845.17,,Official data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2000,93645.41,,Official data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2001,99361.51,,Official data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,381080.5,,Official data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,405563.85,,Official data
IC,Credit to Agriculture,48,Costa Rica,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2013,415285.01,,Official data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23018,Total Credit,1999,2774.06,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23018,Total Credit,2000,3344.68,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23018,Total Credit,2001,3861.54,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23018,Total Credit,2011,15795.5,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23018,Total Credit,2012,17882.1,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23018,Total Credit,2013,19360.7,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",1999,258.49,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2000,303.86,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2001,302.13,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,753.67,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,806.51,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2013,830.96,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.96,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2000,1.06,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.98,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.82,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.82,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.83,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.09,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.09,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.08,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.05,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.05,Fc,Calculated data
IC,Credit to Agriculture,48,Costa Rica,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.04,Fc,Calculated data
IC,Credit to Agriculture,52,Azerbaijan,6109,Value Local Currency,23018,Total Credit,2011,9850.3,,Official data
IC,Credit to Agriculture,52,Azerbaijan,6109,Value Local Currency,23018,Total Credit,2012,12243.7,,Official data
IC,Credit to Agriculture,52,Azerbaijan,6109,Value Local Currency,23018,Total Credit,2013,15422.9,,Official data
IC,Credit to Agriculture,52,Azerbaijan,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,466.7,,Official data
IC,Credit to Agriculture,52,Azerbaijan,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,546.2,,Official data
IC,Credit to Agriculture,52,Azerbaijan,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2013,733.3,,Official data
IC,Credit to Agriculture,52,Azerbaijan,6110,Value US$,23018,Total Credit,2011,12468.7,Fc,Calculated data
IC,Credit to Agriculture,52,Azerbaijan,6110,Value US$,23018,Total Credit,2012,15498.4,Fc,Calculated data
IC,Credit to Agriculture,52,Azerbaijan,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,590.76,Fc,Calculated data
IC,Credit to Agriculture,52,Azerbaijan,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,691.39,Fc,Calculated data
IC,Credit to Agriculture,52,Azerbaijan,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.93,Fc,Calculated data
IC,Credit to Agriculture,52,Azerbaijan,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.87,Fc,Calculated data
IC,Credit to Agriculture,52,Azerbaijan,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.05,Fc,Calculated data
IC,Credit to Agriculture,52,Azerbaijan,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.04,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6109,Value Local Currency,23018,Total Credit,1999,161.66,,Official data
IC,Credit to Agriculture,53,Benin,6109,Value Local Currency,23018,Total Credit,2000,194.03,,Official data
IC,Credit to Agriculture,53,Benin,6109,Value Local Currency,23018,Total Credit,2001,192.84,,Official data
IC,Credit to Agriculture,53,Benin,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",1999,4.13,,Official data
IC,Credit to Agriculture,53,Benin,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2000,6.06,,Official data
IC,Credit to Agriculture,53,Benin,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2001,6.57,,Official data
IC,Credit to Agriculture,53,Benin,6110,Value US$,23018,Total Credit,1999,262555,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6110,Value US$,23018,Total Credit,2000,272523,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6110,Value US$,23018,Total Credit,2001,263065,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",1999,6714.32,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2000,8508.71,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2001,8962.69,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.07,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.09,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.1,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.03,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.03,Fc,Calculated data
IC,Credit to Agriculture,53,Benin,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.03,Fc,Calculated data
IC,Credit to Agriculture,55,Dominica,6109,Value Local Currency,23018,Total Credit,2011,878.37,,Official data
IC,Credit to Agriculture,55,Dominica,6109,Value Local Currency,23018,Total Credit,2012,931.95,,Official data
IC,Credit to Agriculture,55,Dominica,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,6.92,,Official data
IC,Credit to Agriculture,55,Dominica,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,6.12,,Official data
IC,Credit to Agriculture,55,Dominica,6110,Value US$,23018,Total Credit,2011,325.32,Fc,Calculated data
IC,Credit to Agriculture,55,Dominica,6110,Value US$,23018,Total Credit,2012,345.17,Fc,Calculated data
IC,Credit to Agriculture,55,Dominica,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,2.56,Fc,Calculated data
IC,Credit to Agriculture,55,Dominica,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,2.27,Fc,Calculated data
IC,Credit to Agriculture,55,Dominica,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.06,Fc,Calculated data
IC,Credit to Agriculture,55,Dominica,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.05,Fc,Calculated data
IC,Credit to Agriculture,55,Dominica,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.01,Fc,Calculated data
IC,Credit to Agriculture,55,Dominica,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.01,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6109,Value Local Currency,23018,Total Credit,2011,486779.42,,Official data
IC,Credit to Agriculture,56,Dominican Republic,6109,Value Local Currency,23018,Total Credit,2012,512938.45,,Official data
IC,Credit to Agriculture,56,Dominican Republic,6109,Value Local Currency,23018,Total Credit,2013,597587.49,,Official data
IC,Credit to Agriculture,56,Dominican Republic,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,29112.38,,Official data
IC,Credit to Agriculture,56,Dominican Republic,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,26496.47,,Official data
IC,Credit to Agriculture,56,Dominican Republic,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2013,32630.37,,Official data
IC,Credit to Agriculture,56,Dominican Republic,6110,Value US$,23018,Total Credit,2011,12732.9,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6110,Value US$,23018,Total Credit,2012,13041.9,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6110,Value US$,23018,Total Credit,2013,14298,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,761.51,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,673.7,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2013,780.72,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,1.07,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.91,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.97,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.06,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.05,Fc,Calculated data
IC,Credit to Agriculture,56,Dominican Republic,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.05,Fc,Calculated data
IC,Credit to Agriculture,57,Belarus,6109,Value Local Currency,23018,Total Credit,2011,66122500,,Official data
IC,Credit to Agriculture,57,Belarus,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,15976100,,Official data
IC,Credit to Agriculture,57,Belarus,6110,Value US$,23018,Total Credit,2011,15306.7,Fc,Calculated data
IC,Credit to Agriculture,57,Belarus,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,3698.32,Fc,Calculated data
IC,Credit to Agriculture,57,Belarus,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,2.92,Fc,Calculated data
IC,Credit to Agriculture,57,Belarus,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.24,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6109,Value Local Currency,23018,Total Credit,2011,678.08,,Official data
IC,Credit to Agriculture,58,Ecuador,6109,Value Local Currency,23018,Total Credit,2012,1174.56,,Official data
IC,Credit to Agriculture,58,Ecuador,6109,Value Local Currency,23018,Total Credit,2013,1574.57,,Official data
IC,Credit to Agriculture,58,Ecuador,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,44.84,,Official data
IC,Credit to Agriculture,58,Ecuador,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,95.02,,Official data
IC,Credit to Agriculture,58,Ecuador,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2013,135.21,,Official data
IC,Credit to Agriculture,58,Ecuador,6110,Value US$,23018,Total Credit,2011,678.08,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6110,Value US$,23018,Total Credit,2012,1174.56,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6110,Value US$,23018,Total Credit,2013,1574.57,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,44.84,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,95.02,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2013,135.21,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.69,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.9,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.91,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.07,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.08,Fc,Calculated data
IC,Credit to Agriculture,58,Ecuador,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.09,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23018,Total Credit,1999,204132,,Official data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23018,Total Credit,2000,226776,,Official data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23018,Total Credit,2001,241470,,Official data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23018,Total Credit,2011,474139,,Official data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23018,Total Credit,2012,506736.23,,Official data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23018,Total Credit,2013,549119.64,,Official data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",1999,6014,,Official data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2000,5354,,Official data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2001,5303,,Official data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,9114.07,,Official data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,6220.09,,Official data
IC,Credit to Agriculture,59,Egypt,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2013,6218.3,,Official data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23018,Total Credit,1999,60122.8,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23018,Total Credit,2000,65314.7,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23018,Total Credit,2001,60777.7,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23018,Total Credit,2011,79956,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23018,Total Credit,2012,83619.8,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23018,Total Credit,2013,79956,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",1999,1771.3,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2000,1542.03,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2001,1334.76,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,1536.94,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,1026.42,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2013,905.43,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.21,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.18,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.18,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.14,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.09,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.08,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.03,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.02,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.02,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.02,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.01,Fc,Calculated data
IC,Credit to Agriculture,59,Egypt,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.01,Fc,Calculated data
IC,Credit to Agriculture,60,El Salvador,6109,Value Local Currency,23018,Total Credit,2011,8715.68,,Official data
IC,Credit to Agriculture,60,El Salvador,6109,Value Local Currency,23018,Total Credit,2012,9222.71,,Official data
IC,Credit to Agriculture,60,El Salvador,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,322.5,,Official data
IC,Credit to Agriculture,60,El Salvador,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,310,,Official data
